bvid,filedate,aid,柚恩,米诺,莞儿,虞莫,露早,view,danmaku,reply,favorite,coin,share,like,pubdate,title,tname,duration,temp,group_vid
BV18T411A7tV,2022-09-17,471993084,0,0,0,0,1,100556,188,2380,1866,3821,970,7830,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18T411A7tV,2022-09-18,471993084,0,0,0,0,1,101093,189,2385,1867,3824,972,7836,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18T411A7tV,2022-09-19,471993084,0,0,0,0,1,101202,190,2386,1865,3824,974,7835,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18T411A7tV,2022-09-20,471993084,0,0,0,0,1,101283,190,2388,1867,3826,974,7836,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18T411A7tV,2022-09-21,471993084,0,0,0,0,1,101372,190,2389,1870,3832,974,7839,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18T411A7tV,2022-09-22,471993084,0,0,0,0,1,101453,190,2390,1872,3838,974,7842,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18T411A7tV,2022-09-23,471993084,0,0,0,0,1,101520,190,2390,1872,3838,974,7843,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18T411A7tV,2022-09-24,471993084,0,0,0,0,1,101612,190,2379,1870,3838,975,7844,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18T411A7tV,2022-09-25,471993084,0,0,0,0,1,101697,190,2379,1872,3840,975,7846,1660317586,不可思议！不是在说温度，是可爱度！《おねだり44℃》【露早|直播剪辑】,翻唱,214,1,0
BV18U4y1z7in,2022-09-03,687742093,0,0,0,1,0,6135,21,173,352,627,70,2144,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-04,687742093,0,0,0,1,0,10073,28,206,501,927,95,2794,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-05,687742093,0,0,0,1,0,11772,29,219,540,992,112,2939,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-06,687742093,0,0,0,1,0,12553,29,224,555,1014,117,2991,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-07,687742093,0,0,0,1,0,12969,30,225,563,1033,120,3020,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-08,687742093,0,0,0,1,0,13285,30,225,566,1047,124,3044,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-09,687742093,0,0,0,1,0,13529,30,225,571,1048,129,3068,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-10,687742093,0,0,0,1,0,13824,30,225,577,1053,139,3087,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-11,687742093,0,0,0,1,0,14028,30,226,580,1058,140,3100,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-12,687742093,0,0,0,1,0,14209,30,226,583,1062,142,3110,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-13,687742093,0,0,0,1,0,14320,30,227,585,1064,142,3116,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-14,687742093,0,0,0,1,0,14446,30,229,586,1066,143,3123,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-15,687742093,0,0,0,1,0,14516,30,230,587,1072,143,3128,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-16,687742093,0,0,0,1,0,14604,30,230,588,1078,143,3138,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-17,687742093,0,0,0,1,0,14702,30,230,588,1084,144,3143,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-18,687742093,0,0,0,1,0,14837,30,230,590,1091,144,3162,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-19,687742093,0,0,0,1,0,14959,30,230,590,1095,145,3172,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-20,687742093,0,0,0,1,0,15057,30,231,593,1099,145,3184,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-21,687742093,0,0,0,1,0,15119,30,231,594,1101,145,3192,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-22,687742093,0,0,0,1,0,15173,30,231,594,1101,145,3196,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-23,687742093,0,0,0,1,0,15232,30,231,596,1107,145,3201,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-24,687742093,0,0,0,1,0,15267,30,231,598,1107,145,3204,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18U4y1z7in,2022-09-25,687742093,0,0,0,1,0,15307,30,231,599,1108,145,3207,1662210565,帅气翻跳BLACKPINK新曲《Pink Venom》【虞莫|直播剪辑】,舞蹈综合,205,1,0
BV18V4y147Va,2022-08-18,856938942,0,0,0,1,0,11631,44,328,563,1078,67,3095,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-19,856938942,0,0,0,1,0,11904,44,334,565,1088,68,3114,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-20,856938942,0,0,0,1,0,12158,44,335,570,1096,69,3128,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-21,856938942,0,0,0,1,0,12471,44,336,577,1104,69,3141,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-22,856938942,0,0,0,1,0,12717,44,340,584,1116,69,3157,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-23,856938942,0,0,0,1,0,12921,44,344,587,1120,69,3167,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-24,856938942,0,0,0,1,0,13100,44,347,591,1124,69,3175,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-25,856938942,0,0,0,1,0,13267,44,348,596,1126,71,3184,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-26,856938942,0,0,0,1,0,13422,44,349,598,1128,71,3197,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-27,856938942,0,0,0,1,0,13686,45,351,605,1137,72,3217,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-28,856938942,0,0,0,1,0,13948,45,353,610,1144,74,3234,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-29,856938942,0,0,0,1,0,14151,44,355,615,1162,74,3251,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-30,856938942,0,0,0,1,0,14356,44,356,615,1166,74,3263,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-08-31,856938942,0,0,0,1,0,14526,44,359,621,1172,74,3275,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-01,856938942,0,0,0,1,0,14676,44,361,622,1174,74,3279,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-02,856938942,0,0,0,1,0,14799,44,363,624,1176,74,3290,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-03,856938942,0,0,0,1,0,14920,44,365,625,1177,75,3299,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-04,856938942,0,0,0,1,0,15025,44,367,627,1177,75,3303,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-05,856938942,0,0,0,1,0,15126,44,368,628,1177,75,3310,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-06,856938942,0,0,0,1,0,15229,44,368,628,1183,75,3316,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-07,856938942,0,0,0,1,0,15325,44,368,628,1183,75,3319,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-08,856938942,0,0,0,1,0,15405,44,368,628,1188,76,3324,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-09,856938942,0,0,0,1,0,15452,44,369,629,1188,76,3326,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-10,856938942,0,0,0,1,0,15492,44,371,629,1188,76,3327,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-11,856938942,0,0,0,1,0,15544,44,372,629,1190,76,3328,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-12,856938942,0,0,0,1,0,15593,45,374,631,1192,76,3329,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-13,856938942,0,0,0,1,0,15657,45,376,632,1192,76,3329,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-14,856938942,0,0,0,1,0,15720,45,374,637,1196,76,3333,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-15,856938942,0,0,0,1,0,15786,45,375,639,1197,76,3335,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-16,856938942,0,0,0,1,0,15830,45,376,639,1199,77,3336,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-17,856938942,0,0,0,1,0,15871,45,377,641,1201,78,3338,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV18V4y147Va,2022-09-18,856938942,0,0,0,1,0,15904,46,375,639,1201,79,3338,1660280486,《美人鱼》我也愿意为你沉入海里面💜给美人虞的歌💜虞莫翻唱【直播剪辑】,翻唱,244,1,0
BV19F411P744,2022-08-18,301334069,1,0,0,0,0,153718,378,2475,3639,7349,2748,12335,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-19,301334069,1,0,0,0,0,155036,379,2483,3663,7383,2776,12398,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-20,301334069,1,0,0,0,0,156019,379,2490,3675,7412,2783,12448,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-21,301334069,1,0,0,0,0,156905,381,2494,3690,7435,2793,12488,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-22,301334069,1,0,0,0,0,157788,381,2496,3706,7455,2801,12523,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-23,301334069,1,0,0,0,0,158552,381,2504,3722,7485,2806,12556,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-24,301334069,1,0,0,0,0,159102,381,2506,3731,7497,2811,12586,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-25,301334069,1,0,0,0,0,159667,382,2510,3739,7516,2817,12609,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-26,301334069,1,0,0,0,0,160168,382,2512,3746,7530,2821,12626,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-27,301334069,1,0,0,0,0,160550,382,2518,3750,7540,2822,12639,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-28,301334069,1,0,0,0,0,160989,382,2522,3757,7554,2829,12656,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-29,301334069,1,0,0,0,0,161531,382,2526,3774,7570,2835,12682,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-30,301334069,1,0,0,0,0,162048,382,2525,3777,7583,2837,12701,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-08-31,301334069,1,0,0,0,0,162607,382,2528,3783,7603,2839,12728,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-01,301334069,1,0,0,0,0,162962,382,2528,3788,7622,2839,12745,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-02,301334069,1,0,0,0,0,163275,382,2529,3793,7633,2842,12762,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-03,301334069,1,0,0,0,0,163647,382,2531,3796,7640,2843,12775,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-04,301334069,1,0,0,0,0,164031,382,2533,3807,7651,2846,12788,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-05,301334069,1,0,0,0,0,164516,382,2534,3814,7667,2848,12803,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-06,301334069,1,0,0,0,0,164984,382,2536,3825,7679,2855,12822,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-07,301334069,1,0,0,0,0,165362,382,2537,3827,7692,2859,12832,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-08,301334069,1,0,0,0,0,165697,382,2537,3831,7698,2863,12842,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-09,301334069,1,0,0,0,0,165929,382,2537,3833,7704,2865,12852,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19F411P744,2022-09-10,301334069,1,0,0,0,0,166227,382,2537,3832,7711,2868,12864,1658830815,⚡你指尖的电光⚡Piu—！《Only my railgun》【翻唱|直播剪辑】,翻唱,260,1,0
BV19P411n7yu,2022-09-14,303055276,1,0,0,0,0,7831,32,241,447,888,124,2395,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-15,303055276,1,0,0,0,0,13006,43,272,612,1232,166,3035,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-16,303055276,1,0,0,0,0,14588,44,293,672,1317,180,3185,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-17,303055276,1,0,0,0,0,15771,45,294,701,1370,187,3275,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-18,303055276,1,0,0,0,0,17494,46,307,718,1400,191,3337,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-19,303055276,1,0,0,0,0,20872,52,348,735,1448,194,3399,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-20,303055276,1,0,0,0,0,22003,52,355,746,1471,198,3439,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-21,303055276,1,0,0,0,0,22460,53,355,752,1478,198,3456,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-22,303055276,1,0,0,0,0,22769,53,356,758,1484,200,3466,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-23,303055276,1,0,0,0,0,22964,54,357,763,1502,201,3481,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-24,303055276,1,0,0,0,0,23109,54,356,767,1508,201,3488,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19P411n7yu,2022-09-25,303055276,1,0,0,0,0,23222,55,356,768,1514,202,3494,1663164555,[4K]拍拍手让乌云统统都走开🔸随心打起彩虹的节拍【柚恩|直播剪辑】,舞蹈综合,222,1,0
BV19a411M7CK,2022-08-18,216193233,0,0,1,0,0,191416,1717,3474,1248,2114,2267,8246,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-19,216193233,0,0,1,0,0,191586,1717,3475,1249,2120,2267,8248,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-20,216193233,0,0,1,0,0,191743,1717,3475,1251,2123,2269,8250,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-21,216193233,0,0,1,0,0,191940,1717,3475,1254,2127,2269,8260,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-22,216193233,0,0,1,0,0,192226,1717,3477,1254,2129,2269,8267,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-23,216193233,0,0,1,0,0,192515,1718,3477,1259,2135,2270,8277,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-24,216193233,0,0,1,0,0,192743,1718,3476,1262,2141,2270,8286,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-25,216193233,0,0,1,0,0,192934,1718,3477,1261,2144,2270,8292,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-26,216193233,0,0,1,0,0,193118,1719,3478,1262,2152,2271,8299,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-27,216193233,0,0,1,0,0,193357,1719,3467,1264,2156,2271,8306,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-28,216193233,0,0,1,0,0,193510,1719,3467,1265,2158,2271,8311,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-29,216193233,0,0,1,0,0,193674,1719,3466,1265,2158,2271,8317,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-30,216193233,0,0,1,0,0,193812,1721,3466,1264,2160,2271,8323,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-08-31,216193233,0,0,1,0,0,193933,1721,3466,1266,2164,2271,8330,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-01,216193233,0,0,1,0,0,194009,1721,3466,1264,2168,2271,8332,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-02,216193233,0,0,1,0,0,194069,1721,3466,1262,2168,2271,8335,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-03,216193233,0,0,1,0,0,194140,1721,3466,1261,2174,2271,8339,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-04,216193233,0,0,1,0,0,194209,1721,3466,1262,2176,2271,8343,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-05,216193233,0,0,1,0,0,194286,1721,3466,1261,2180,2271,8348,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-06,216193233,0,0,1,0,0,194341,1721,3466,1260,2180,2271,8349,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-07,216193233,0,0,1,0,0,194387,1722,3466,1262,2180,2271,8350,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-08,216193233,0,0,1,0,0,194454,1722,3466,1263,2182,2271,8352,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-09,216193233,0,0,1,0,0,194593,1722,3466,1262,2182,2271,8354,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-10,216193233,0,0,1,0,0,194706,1722,3466,1260,2188,2271,8357,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19a411M7CK,2022-09-11,216193233,0,0,1,0,0,194803,1722,3465,1261,2192,2271,8361,1658376000,你要的类型，我这里都有，百变莞儿登场,综合,93,1,0
BV19d4y1A795,2022-08-18,344475269,0,0,0,0,1,34930,101,642,1095,2385,669,5280,1660449600,种下《温柔的种子》把美好留在心中 露早翻唱【直播剪辑】,翻唱,253,1,0
BV19d4y1A795,2022-08-19,344475269,0,0,0,0,1,35252,101,643,1098,2399,671,5298,1660449600,种下《温柔的种子》把美好留在心中 露早翻唱【直播剪辑】,翻唱,253,1,0
BV19d4y1A795,2022-08-20,344475269,0,0,0,0,1,35479,101,646,1106,2409,672,5314,1660449600,种下《温柔的种子》把美好留在心中 露早翻唱【直播剪辑】,翻唱,253,1,0
BV19d4y1A795,2022-08-21,344475269,0,0,0,0,1,35731,101,647,1107,2413,672,5319,1660449600,种下《温柔的种子》把美好留在心中 露早翻唱【直播剪辑】,翻唱,253,1,0
BV19d4y1A795,2022-08-22,344475269,0,0,0,0,1,36028,101,648,1109,2423,674,5333,1660449600,种下《温柔的种子》把美好留在心中 露早翻唱【直播剪辑】,翻唱,253,1,0
BV19d4y1A795,2022-08-23,344475269,0,0,0,0,1,36256,101,649,1114,2434,675,5341,1660449600,种下《温柔的种子》把美好留在心中 露早翻唱【直播剪辑】,翻唱,253,1,0
BV19d4y1A795,2022-08-24,344475269,0,0,0,0,1,36416,101,649,1114,2444,675,5348,1660449600,种下《温柔的种子》把美好留在心中 露早翻唱【直播剪辑】,翻唱,253,1,0
BV19d4y1A795,2022-08-25,344475269,0,0,0,0,1,36581,101,649,1117,2448,676,5350,1660449600,种下《温柔的种子》把美好留在心中 露早翻唱【直播剪辑】,翻唱,253,1,0
